feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,target
0.3746012381894785,-0.5223674615348889,0.3952141732300416,-1.2515355352071658,-1.1299161456279618,-1.1850494841979633,-0.3000568884808539,-0.1041785846495527,-64.9388220263975
4.765421505161991,-0.8397948879995434,0.8909179930943706,0.43323179976745524,1.6693421741488148,1.077449520105502,-0.8961000481142262,-1.0452852520395337,-230.99834222643432
0.9541636027211751,-0.617733267795626,0.008623180025084574,-0.49097228256584685,1.5340902893038646,-1.7510703491923696,-1.3091653143025817,-0.5299140986336766,1.5246659784970262
1.3486802381270215,0.19103521312673027,0.27048317010481654,0.6444542133200811,0.8511053256652475,0.4479990789897829,1.8850959676087162,0.09326593667850447,172.33783529568706
0.25294356056160666,-0.7517521316120173,0.1216367570936209,0.8012023859065722,-0.5059831157853202,0.7434656952738399,0.37910782854330577,-0.7061364393964027,62.62964027193365
0.01824597760388353,0.6371364585173874,0.7566626341545231,-2.25153498598787,0.4195676758953945,-1.2122689628960637,-0.5889705464706788,0.2069275192832601,-48.07817811895194
0.9250695154855713,-0.7497479318142248,0.9968234987082656,-0.2993307182096708,0.6132749910565054,-0.8173089814407803,1.2602567871924792,-0.15644613816480613,-78.99316738863367
1.55732974940767,0.999273837398933,0.980014839605489,0.11241310264591413,0.4152170365562129,0.04628717400494432,1.6148036272984652,-0.3453362738922646,88.65334764266672
4.732253116101687,-0.7418974036965845,0.946796195094766,0.36273954854844936,-0.3947262075767298,-0.13431788027125202,-0.5353308661350568,0.760904863726903,-199.68671969325246
0.03899598880892973,-0.24400456587425223,1.013680736054149,1.695666089470951,0.5777129879484197,1.1628627006219945,0.9251882933879693,0.7534699806178616,77.31925634501039
0.8430494115593916,0.28118404692738314,0.6974714098343648,-0.7001481179262949,0.7399981214731461,1.9309868994097699,0.4857377762849824,-0.7078248352720896,-11.528313152240914
1.259659857455077,-0.5925818539507016,0.44249865113985165,0.9247609223669715,0.2826220572917287,-1.0715329662258768,0.057411345133772995,0.4798943614079208,79.147950537348
4.040255766512396,-0.4265015008206818,1.3225193571153202,1.1157997481078155,2.1142782251991656,-0.4843848029198007,0.29893226863566097,0.5102830033615648,13.693685150268449
0.010196879947099564,0.37080410126682395,0.6281957373276428,0.8056366531220363,-0.7211457814217895,-1.1615925156293805,1.4077465362403794,0.38915220654654403,37.32622358751357
0.25998190057653914,0.4138750475679695,0.5038505090159933,-0.07891559523088236,-1.714426280390934,1.5462260072383187,-1.399616628141922,-1.2940803989992369,-91.65291708852492
0.9188133304589037,0.21030291456649672,0.8186840791470825,0.28447946558189513,0.4460626571476591,-0.8077747194822448,0.4825484074545349,-0.7105246628928931,-78.18539452463703
1.6230769382320644,0.45046588022799033,0.3383734493897835,0.7769324170567736,1.451269337821307,-0.6654981304884253,0.5045227849506478,0.9784755558028729,181.17956858209897
1.1580186363542455,0.9123015518446658,0.20801214754583597,-2.1521150796668893,1.2842206278738375,-3.5874938312144575,0.14519468136970404,-0.1364882381235323,0.38958316964800055
0.7977989998029534,0.05850432884029982,0.23506141211896664,-1.57052860106121,-0.4756477679064388,1.8584744098061854,-1.793888920926237,-0.9719368370854505,-207.55852688709035
0.0024092987729480474,-0.09097694322122711,0.14074329195360277,-0.778015669115904,-1.013397892749295,-1.8042733050866564,0.6091336616424187,1.4552743580163356,6.835890825885223
3.9451611050206608,0.23817442399329847,0.082196252317453,-0.04701125448669934,0.6790642968533058,-0.8988030652307947,0.8041810014107622,-0.6125253521171887,142.0255636385933
0.15134042281267746,0.2824459501021663,0.5059649052604329,1.6884523472655375,-1.2074510448128335,-0.17396466595547933,0.18427631263521924,0.3889276726845159,5.070227602590087
2.243683364692307,0.6340438118524966,0.9053703412943837,0.8130673846158423,0.43512295389139277,1.670271846171049,-0.27920536615071473,-0.7734928486456334,-29.697246315788128
0.25233672317467054,0.8403656009238681,0.08748721323282492,-0.824500574753621,-0.3461671480021981,0.9736443797991589,1.4286638344392986,-1.0926353245067322,-43.977543332289
1.598453582454165,0.8567604042990243,0.14187101998642612,-0.6730837831762091,-0.5274880413441704,0.010649177103085428,0.9215904822598585,-1.4914686772379413,-102.10151764983817
0.3940626504844797,0.565506367050747,0.41839670722822403,0.9102996644453665,-1.6878867300316678,-0.9689447546225224,0.6716730776826834,-0.6608312666100944,107.79113029216606
0.007981289259322653,-0.8133771766253699,0.6626282321140425,-1.9254587942602124,0.07366360545436564,0.6668143600377264,0.9166788824016703,0.10588119745033464,-70.09169552123672
0.8635249588259161,-0.17758858711088146,0.10932897853975253,0.13326275255457928,-0.3885526842005646,2.1368739268204084,0.8453183346433196,1.0923369001219323,103.20392903420347
0.08802462586421966,0.9986729608222803,0.4540092117815797,0.8125425120563994,0.07241749214091589,0.45177173074591054,1.7746846539882861,-2.1783645712648108,52.274933834589675
0.0019054688688242218,0.9931257961328471,0.4221494678170603,0.8561911434104752,0.3868481087002728,-0.6681857048442192,0.688060022276023,0.10040212284661892,64.94738792153795
3.212724499792769e-05,-0.9270843150739435,0.1949154403653202,0.1152408504660698,-1.1625929766274343,0.00814872193285691,-1.1502780943688926,-0.622806410444138,-68.42374651656903
0.2933401686089773,0.9972939196798415,0.8061530895498016,0.9959161740996436,-0.7642058684281308,1.475907636406726,0.6538795534264681,-1.2182669276135614,-43.433920846271384
0.4132179326635734,0.16149613380570849,0.47954706503505534,0.5335731458223543,1.202436446175891,1.6753067353918887,-0.06704391403803456,1.425988068088611,-62.08303461895615
0.70977767241725,-0.40397127016382645,0.5227174194935268,-0.023755732918245887,-0.858321646450146,-0.6610620575790166,-1.2533502965896983,-2.0162439980606517,-45.85006019641968
0.9726901923282607,0.2326910347724077,0.910002326046245,0.5537746075705778,1.573239629782792,-0.4756385595250576,-2.1594416461000474,1.2700248768243845,40.49136451612364
0.42835950277558804,0.9919171453154301,0.7869170332226226,0.09990781015135967,0.20614360268507467,1.857149160671793,-0.12143394279314447,-0.0782750496961803,-10.089611834591587
0.14776776349449858,0.9954533695127529,0.2554876277524277,-0.3746571045300473,0.04859734032816257,0.9931931988008381,0.9126792365524483,0.43707854089509524,10.157858228482347
0.7438417030992983,0.8938078390810663,0.5701322966572939,0.4603239226298264,0.4083740814830096,-1.9681491622836809,0.29521594428855863,1.0947519148794684,59.790419408228196
4.3033768276939455,0.7159019167191307,0.7583770646046609,0.021295582277364982,-0.8776669296362534,1.0577012092705353,-0.8664193805480929,-0.34914381116007187,-108.6997540221838
0.1251406215915615,-0.7539043413704481,0.8470435740621435,0.30479559045375115,0.6038684474185401,1.2662299100720142,-1.2199403538776714,1.459697146722185,-74.69403056234717
0.15017415583431623,0.5036169350240206,0.5939331743131563,0.3998955214355069,-0.976577764577765,-0.5125060456403828,-0.8741463202683905,0.9448203118607358,-71.63859083152852
1.4087000384003545,-0.5911685360984168,0.480554349153339,1.332800942422933,1.1117017451038067,0.4126695829369163,0.988925316349704,0.18095714574188698,-15.185672515934854
2.3612146399563432e-05,-0.9361286178344678,0.2019370918109182,1.2018862928605143,-0.5236691552748107,0.05341864622965992,0.09767693130825711,-0.5646332160946791,22.156751999784618
1.1791840247730943,-0.9365037366834434,0.2736527298685447,1.6609524881479396,1.2552373747242185,-0.732461986720457,0.8073081862107286,-0.6888689838469215,24.77133476581788
1.3038241423373695,0.9778169267935631,0.24276677507565556,-0.8946822072061213,0.16249560401847893,-0.6125852264194003,-0.5479922929091118,2.278389830409155,-93.09330258555228
2.443458887979245,0.5527813407690121,0.7896006096373905,-0.5262640152206957,0.34584676191908337,1.6290902913813994,-0.5183532052690668,1.0077282366996336,-98.5664297023385
0.06431028031906842,0.6260686576155929,0.14447142389382212,-0.3862466102623512,-0.42388996748476676,-1.004259798815154,1.5082574043902803,1.1715250849261594,38.467875137102425
0.4287047416396076,-0.8008478668939623,0.5075935972306733,0.2849299763926742,1.630785367719934,-0.6021463045399916,-1.074822406075598,1.3833733896317215,-4.191941156100253
0.10173356089547968,-0.8355313846907524,0.361774956122925,0.2499699394555311,0.2908743874249234,0.630488030489918,-0.9743078496209195,0.2796626701579614,-6.676543330975644
1.8379715432844206,-0.6779350372735066,0.11672016008404147,-0.6618304633873255,-0.2664282999650104,0.5185808339956307,-1.4760750358024595,-0.1755425554343064,-165.07900803310872
0.8999449218188226,-0.9835249154707526,0.44397603362601973,-0.846686487281377,0.6438484540137762,-0.10781377883105416,0.2477554672409519,0.6077838601150525,-45.05866634143058
5.3263678260876315,-0.4047431788182912,0.7224606938053999,-0.10741812136240218,0.3962680708862394,-0.14940695381756816,-1.5866508141369475,-1.4637796610030622,-176.95192259526132
2.9550802347713003,-0.18718612970225978,0.7130296482861861,-0.03368923154093914,-1.8951755930793188,-0.32385978378534624,0.17975156577131524,0.0877304638665764,68.37151360868273
0.4455152311851515,0.03450487354162079,0.3391177734459761,-1.5459949080489477,0.7957055992757679,-1.4908280417830369,-1.158970220256706,-0.5381618058793796,-47.59309431380219
0.28910603950102515,0.2626385786402784,0.03562076311896062,0.769609351124247,0.5106105412209134,-2.158262749821243,0.49932439637971937,1.7234316272759826,91.76936964728272
0.3195077771821861,0.9497556909728812,0.2941960592043432,-1.1992114923008417,0.5238120866548175,-0.18690970470057786,-0.700720396898568,-1.6623608917839194,-84.26561914333725
0.004020368362647692,0.9964549471073898,0.4452578433427383,0.7344923408567381,1.6334544889905884,-1.9406901252959041,0.9689390154566417,-0.9265217997405771,88.47559510523432
0.416581215654012,0.23708949392120357,0.6899987500078566,-0.20248238127079365,1.362658132069611,-0.8925521656627774,-0.4268898418420235,1.3582184642179809,-15.113225257136342
1.387358746893903,0.8578722011340664,0.16639128240958434,1.1502055425466322,2.0871133595881854,-0.3350107619330159,-1.2673520490102275,0.16444123022982496,99.1988953089751
