feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,target
-1.7249178325130328,0.4967141530112327,-0.13826430117118466,1.5792128155073915,-0.46572975357025687,-1.913280244657798,0.5425600435859647,-0.46341769281246226,-0.23413695694918055,0.6476885381006925,1.5230298564080254,-0.23415337472333597,0.7674347291529088,0.24196227156603412,-0.4694743859349521,207.5817622963085
-3.4275751017552896,-0.22772900753414077,2.032870644182767,0.094761075861996,-1.4028162865715872,-0.22341724812966124,-0.6600757331006435,-0.8218244586277709,0.9723959017278606,0.33959860858214885,-0.4343270206942534,0.5059780150403742,0.3931363835222252,1.5180200340467451,0.08836708210365136,201.8915024755185
-0.6140843151225307,-1.0531725944877557,0.8794915112857101,0.5222025446714093,0.26834666743703567,-1.3584292451072284,-0.034381930295863034,2.2203517941264916,-1.2393041812736587,-0.7693141008546045,0.13582683457382178,-0.9021809633681757,0.4052905451344006,0.5667746812372123,1.1446494442190644,-64.74012750463457
-0.5287216328368156,-0.8816651280823552,-0.37517372483555633,-0.08117361031679111,1.5405666113413128,-0.39203986869712276,0.5507426915325475,0.9626849170525694,-0.9415829664674247,1.1415376602351135,1.3567996854914792,-0.07696453644043502,2.0916654352700794,-1.1528662015471196,0.9989678353166206,-21.927287743151915
-1.3668583632808264,-1.6891830379672617,-0.47126374070251964,-2.077811819856197,-0.031203488939083975,0.47263034584340563,0.36064789143579495,-0.863493604964934,0.02845758118315888,-1.9754877712171375,0.7510994545073101,-2.0650830462563206,-0.3202978045366419,0.018016872044446585,1.643378155804534,-509.4830217997713
0.9390889436311305,-0.5851858525992847,0.3922725266505483,-1.8234927350495862,-0.1267892516659413,0.06865145707428366,0.3536795955057045,-1.357632444948907,1.100391824055466,0.6262442660633177,-0.9947172740359198,-0.2849308186431779,-1.250428545040594,1.1537685390885666,-0.1764070536283277,-161.70996057406077
-2.2307676531473977,-0.22077660360113002,1.1064063163911557,-1.4527209025324075,-1.4059526635856727,-0.6781445463918958,-0.5450508044162853,-1.0420678235311058,-2.168859845702551,-0.2390807056213034,-1.9549184895631233,0.22539258201127074,-0.8829465289985701,1.541835744840774,-1.0077094777701874,-103.66625932398586
-1.5613429830998886,-0.5128188094563434,-0.682632022012122,-0.6836904851242519,-0.5808791381772977,0.017621310976853315,0.3030162924749628,0.6765487604029504,-0.4482872642453222,0.3070275179293628,-0.3771557828112729,-0.5691697776807892,0.19902111276273207,1.922036939606547,-1.412583182544061,-187.81030889882305
1.9440482938018984,-1.3822859041360303,1.0421398926351775,0.9756112764618219,0.09546046755882846,-2.191985298524414,0.10895371727080708,-1.8722450622452576,-1.6482497187130287,0.22417948485379244,-0.45183672820352067,2.2715744589045603,-0.11146608277941604,0.33555585463959803,0.7850470229128118,166.96517868714378
1.261250581399549,-1.679899241488712,-0.8345296500918743,0.7332036722403648,-0.05298153989670182,-0.7515840805645901,-0.4959061907859165,-1.1130900276298048,-1.8386298986440812,0.6863148050442303,-0.2265642756779332,-1.0731793873729665,0.6516022549488549,-1.3153186036454003,0.24332069141922807,-217.9937770216546
-0.2153882888600766,-0.06701004172522106,-0.8216808263050224,-2.0017060017255335,0.8878039355788485,0.7811753362875992,0.6174286309273244,-0.6734142395598725,-0.4507402773027516,1.6235292108918062,-0.5277014119206057,-1.12728552370693,-0.6512874649831818,1.3984839930693214,-0.9681285978523266,-237.83498678218152
-1.0018031671930638,1.7480412517110477,-0.4850181730262778,0.005586620867348287,0.7585225407647307,-0.31633419323983175,1.0654156302032325,0.2249441505370227,-1.7446750241232056,0.3398853097518809,0.25404528295477813,-1.3404191816041566,-0.45375611761150897,0.44532816217557747,-0.08943685924333519,35.23619630718125
-1.8918105367082008,1.2908858964911043,-1.1552903430592132,-0.9454066391951711,0.18132367123690882,-0.8514718787533673,-1.4949860976053775,1.5338451050362951,0.5281454697040043,0.7616284641463872,0.07944509927277996,-1.2811563427986976,1.06879555515764,0.8671911257613155,-0.7108348385012441,-99.23725327370632
-0.4455025214007718,-0.18687164416135904,-0.4397310582741749,0.26705026586925884,1.40934744018558,-0.36283856043965906,1.0654803750653512,-0.5172884501003722,-1.485560373036972,1.4469778843537329,0.19655477651157463,1.0318445394686349,0.889630795623437,2.2988981236192503,0.08228398927542419,89.24663475205078
-0.48210251796892406,1.2225441529329892,-0.3096887692908779,-0.8929905170802298,-0.45359008542181545,0.33659203890206146,1.6021312185392342,1.9272667277418754,-0.7834903416750496,0.011996068938586246,-0.6428078002379078,0.5979486139927381,-0.06779753777992059,-1.3865950065571653,-1.2258637713038287,21.464806796082705
1.1665283362210033,0.1255485866511483,-0.9560585516833945,0.7132662507965424,2.598822900074582,0.6938234538591022,1.4678504449973098,-0.030263057596985755,1.3142265757035791,2.3176367886738785,-1.4072934434924025,-1.2981039036871578,-1.0259648174807778,-1.7240618108680354,0.6072890151016929,-48.352597989168984
-1.0076730647877605,-0.020701003116861988,1.3790232409712908,0.8676601410556147,-0.5772558209917463,0.9712184131925081,1.215774756407974,0.1816001391292812,-0.12337891034350469,1.220570292345089,0.3017888307971837,-0.2961395798337102,-0.03649927744616561,0.47894018893263096,-0.558282393010264,225.4258147235978
0.35829981493276813,0.48161384568809446,0.16325562629216542,-0.6712110751338888,-1.0149165707990837,0.39464408335666606,0.4963816465288452,-1.0794739195745453,0.9392028516620472,-1.4679181776388008,0.4591613159785581,-1.1001424162710358,-0.16128543366114506,-0.5993027886237254,1.372278913446575,-100.23484321745337
0.25938433344280215,0.544929188178994,-0.006853994901490916,-1.3047937736208417,-0.011102590622834349,1.9080108509791196,0.5603619506667351,-0.5450275729224316,-1.256269144910345,1.1184694114433438,1.4357400609348814,-1.1830306653178504,-0.8991960960480192,1.4043055051659386,1.1042145208197445,-23.137529709889357
0.2990857340211059,1.7984800871381175,0.5529052285994815,-0.3444772087524527,-1.2692911052431042,-0.11131884879780068,-0.5450872299955903,1.8167556295751046,0.2572534211115017,-0.9365920062436421,1.1062315588599687,0.2006986942888783,-0.7494159869569733,1.5361567728549452,0.33776609905460137,188.62618676668535
1.0314159064340078,1.132842211712895,1.1053139014932878,1.0243517898599654,-0.7833087567250635,-1.1493045773901618,-1.308778304485956,0.9849501030058511,0.9422300175678358,0.04450208231923648,-0.7161945136133265,0.19136225411161115,-0.42967612707459496,0.7852553595715474,0.31537289612739006,254.3294607403862
0.8855273723059548,1.6545132808650334,-0.2528800657783739,-0.3166834879634098,0.0467201202649723,-1.542192894187223,1.7984149791648192,-0.8527678625699305,-1.8494080058784057,-2.4417069869024868,1.2100659331755932,-0.30638136416235745,0.5210038966049031,-0.6995692785784219,0.4040491665329693,3.7478578704012655
1.7497665058808303,-1.7971436676291046,1.7470591445535142,1.961104291291467,0.7872736948162223,-1.3819627849870044,0.743009694050077,-0.1371649108741167,0.6250767970040728,-0.530010758779966,-0.4027572899064173,0.2557842523263653,-1.6600681494056964,0.9342740176365468,0.8259522089259458,121.0198796115253
